4	4	3	2	1	2328	827	0	0
1	4	3	2	1	2737	798	1044	-1
3	4	3	2	1	1000	571	990	0
1	4	3	2	1	2475	514	0	-1
1	4	3	2	1	1996	897	619	-1
1	4	3	2	1	1439	865	645	-1
2	4	3	2	1	1819	666	1499	0
1	4	3	2	1	2144	910	641	-1
1	4	3	2	1	2022	506	0	0
2	4	3	2	1	2090	774	1045	0
3	4	3	2	1	3042	748	0	-1
2	4	3	2	1	2235	986	0	1
4	4	3	2	1	1744	537	0	0
3	4	3	2	1	2211	790	1122	0
3	4	3	2	1	1741	831	628	0
2	4	3	2	1	2394	540	0	1
4	4	3	2	1	1756	883	966	1
3	4	3	2	1	2559	802	0	-1
1	4	3	2	1	2300	997	814	-1
4	4	3	2	1	1727	816	760	0
3	4	3	2	1	3465	924	0	-1
3	4	3	2	1	1469	677	556	0
4	4	3	2	1	1835	987	0	0
2	4	3	2	1	1816	689	0	0
2	4	3	2	1	2015	839	707	0
3	4	3	2	1	2493	978	728	0
2	4	3	2	1	2208	582	0	1
4	4	3	2	1	1676	731	839	1
1	4	3	2	1	3088	504	843	-1
3	4	3	2	1	1944	897	0	-1
3	4	3	2	1	2086	953	655	0
3	4	3	2	1	1735	623	556	0
2	4	3	2	1	1962	730	0	1
1	4	3	2	1	1753	802	1105	0
2	4	3	2	1	1645	540	0	1
2	4	3	2	1	2125	709	0	1
3	4	3	2	1	1584	672	785	-1
4	4	3	2	1	1783	595	698	1
1	4	3	2	1	1840	637	655	-1
2	4	3	2	1	1925	697	0	0
1	4	3	2	1	2508	698	0	0
4	4	3	2	1	1933	781	648	1
3	4	3	2	1	1649	885	0	-1
4	4	3	2	1	1482	794	692	1
2	4	3	2	1	2188	704	0	1
2	4	3	2	1	2200	832	0	0
4	4	3	2	1	1918	832	639	1
1	4	3	2	1	2327	918	656	-1
2	4	3	2	1	1826	624	0	1
1	4	3	2	1	1259	668	612	-1
4	4	3	2	1	2813	734	589	1
4	4	3	2	1	1761	811	764	1
3	4	3	2	1	2480	796	801	0
1	4	3	2	1	1815	774	0	0
1	4	3	2	1	1000	657	0	0
3	4	3	2	1	1564	767	620	-1
2	4	3	2	1	1852	777	0	1
2	4	3	2	1	2082	550	0	1
1	4	3	2	1	1668	746	0	0
2	4	3	2	1	1699	655	0	1
2	4	3	2	1	1306	817	0	1
4	4	3	2	1	1559	809	644	0
4	4	3	2	1	1658	992	546	1
4	4	3	2	1	1183	685	574	1
3	4	3	2	1	1948	894	656	-1
2	4	3	2	1	1573	740	0	1
2	4	3	2	1	2527	786	0	0
3	4	3	2	1	1652	982	0	-1
1	4	3	2	1	1765	798	0	0
4	4	3	2	1	2134	929	646	0
4	4	3	2	1	2606	549	635	1
4	4	3	2	1	2964	922	551	1
1	4	3	2	1	1643	922	0	-1
3	4	3	2	1	1000	974	673	0
4	4	3	2	1	2498	973	598	0
1	4	3	2	1	2135	996	0	0
3	4	3	2	1	2550	544	1241	0
3	4	3	2	1	2100	878	615	-1
4	4	3	2	1	2035	526	594	1
1	4	3	2	1	2129	975	0	0
