3	2	3	4	1	2200	909	731	0
3	2	3	4	1	1657	732	490	0
3	2	3	4	1	2188	531	397	-1
4	2	3	4	1	2071	861	566	0
1	2	3	4	1	1513	575	482	-1
4	2	3	4	1	1916	517	562	0
3	2	3	4	1	3087	984	577	0
2	2	3	4	1	2031	793	511	1
3	2	3	4	1	1748	893	462	-1
2	2	3	4	1	1000	613	704	1
4	2	3	4	1	1804	572	641	0
2	2	3	4	1	2044	750	577	0
2	2	3	4	1	2047	536	465	1
4	2	3	4	1	2164	505	540	0
1	2	3	4	1	1448	834	0	0
2	2	3	4	1	1653	536	533	0
1	2	3	4	1	1915	555	0	0
1	2	3	4	1	2508	997	0	0
2	2	3	4	1	2247	929	515	1
1	2	3	4	1	2235	816	0	0
4	2	3	4	1	2256	912	532	0
2	2	3	4	1	2308	818	509	1
4	2	3	4	1	2923	821	493	0
1	2	3	4	1	2757	711	0	-1
1	2	3	4	1	1564	535	0	0
4	2	3	4	1	1183	1000	508	1
2	2	3	4	1	1000	872	521	1
2	2	3	4	1	1744	929	450	1
4	2	3	4	1	2973	526	482	0
4	2	3	4	1	2596	858	437	1
2	2	3	4	1	1652	972	538	1
4	2	3	4	1	2044	740	477	0
2	2	3	4	1	2134	756	450	1
1	2	3	4	1	1800	757	0	-1
1	2	3	4	1	2158	602	0	0
2	2	3	4	1	3444	930	485	1
1	2	3	4	1	2023	899	0	0
3	2	3	4	1	1491	833	542	0
2	2	3	4	1	2100	693	540	1
1	2	3	4	1	3088	504	0	0
1	2	3	4	1	2687	570	0	0
1	2	3	4	1	2083	851	0	0
3	2	3	4	1	2512	775	0	-1
3	2	3	4	1	1815	924	0	-1
1	2	3	4	1	1494	827	0	0
4	2	3	4	1	2383	825	550	0
3	2	3	4	1	2129	949	0	-1
3	2	3	4	1	3377	670	0	-1
4	2	3	4	1	1643	654	625	0
1	2	3	4	1	1522	815	0	0
3	2	3	4	1	1367	556	881	0
2	2	3	4	1	2525	839	572	1
1	2	3	4	1	1857	897	0	0
4	2	3	4	1	2687	525	517	1
3	2	3	4	1	1498	696	0	-1
3	2	3	4	1	2439	549	470	0
1	2	3	4	1	2199	626	0	-1
2	2	3	4	1	2144	886	624	1
3	2	3	4	1	1892	935	643	-1
2	2	3	4	1	1693	532	496	1
3	2	3	4	1	1160	639	0	-1
4	2	3	4	1	2336	526	510	1
3	2	3	4	1	1783	677	649	0
4	2	3	4	1	1668	611	505	0
4	2	3	4	1	1485	846	482	0
3	2	3	4	1	2428	606	532	0
2	2	3	4	1	1929	815	506	1
3	2	3	4	1	1712	789	474	0
4	2	3	4	1	1838	667	630	0
2	2	3	4	1	2394	550	470	0
2	2	3	4	1	1321	814	471	1
4	2	3	4	1	2602	656	487	0
3	2	3	4	1	1867	651	506	-1
1	2	3	4	1	1873	618	0	0
4	2	3	4	1	2305	947	685	0
1	2	3	4	1	2434	820	0	0
1	2	3	4	1	2085	841	0	0
2	2	3	4	1	3396	544	585	0
4	2	3	4	1	2533	582	516	0
3	2	3	4	1	2103	572	578	0
5	6	7	8	5	1462	517	383	-1
8	6	7	8	5	3042	514	630	0
7	6	7	8	5	1816	721	594	0
7	6	7	8	5	1774	814	480	0
6	6	7	8	5	1525	581	528	1
6	6	7	8	5	2518	672	590	0
6	6	7	8	5	2205	815	489	1
8	6	7	8	5	1211	709	744	1
6	6	7	8	5	1305	884	481	1
7	6	7	8	5	1000	885	488	0
6	6	7	8	5	1742	745	460	1
8	6	7	8	5	2518	959	639	0
6	6	7	8	5	1518	835	508	0
7	6	7	8	5	1439	765	490	0
8	6	7	8	5	1649	814	478	0
6	6	7	8	5	1735	913	516	1
6	6	7	8	5	1773	510	455	1
5	6	7	8	5	1616	909	0	0
5	6	7	8	5	2659	705	0	0
7	6	7	8	5	1772	730	475	-1
7	6	7	8	5	2015	513	0	-1
6	6	7	8	5	1708	923	532	0
8	6	7	8	5	1711	968	611	0
5	6	7	8	5	1780	962	0	-1
6	6	7	8	5	1949	539	466	1
8	6	7	8	5	1935	873	611	1
5	6	7	8	5	1530	937	0	0
8	6	7	8	5	2211	805	578	0
8	6	7	8	5	2284	786	618	0
7	6	7	8	5	3457	974	691	0
8	6	7	8	5	2223	949	641	0
6	6	7	8	5	2550	939	571	1
5	6	7	8	5	2394	574	0	0
8	6	7	8	5	1633	792	733	1
7	6	7	8	5	1765	844	1436	0
6	6	7	8	5	1821	504	563	1
7	6	7	8	5	1430	735	720	0
7	6	7	8	5	2090	502	601	0
7	6	7	8	5	1996	723	569	0
5	6	7	8	5	1482	645	0	0
6	6	7	8	5	1753	529	497	1
6	6	7	8	5	1923	707	537	1
7	6	7	8	5	2178	847	533	0
5	6	7	8	5	2038	710	0	0
6	6	7	8	5	2475	622	543	1
8	6	7	8	5	3073	976	0	1
7	6	7	8	5	1671	754	621	0
8	6	7	8	5	1929	515	0	1
6	6	7	8	5	3045	707	609	1
6	6	7	8	5	1652	768	485	0
6	6	7	8	5	2454	806	432	1
5	6	7	8	5	1704	854	0	-1
8	6	7	8	5	2964	594	686	0
7	6	7	8	5	1000	707	585	-1
7	6	7	8	5	2411	996	532	0
5	6	7	8	5	1574	730	0	0
5	6	7	8	5	1259	652	0	-1
7	6	7	8	5	1559	713	734	0
7	6	7	8	5	2671	876	551	-1
5	6	7	8	5	2084	937	0	0
7	6	7	8	5	2115	900	581	0
8	6	7	8	5	2434	785	711	0
5	6	7	8	5	1254	915	0	0
7	6	7	8	5	2307	871	601	-1
5	6	7	8	5	1827	735	0	0
5	6	7	8	5	2241	528	0	0
8	6	7	8	5	1813	774	750	0
8	6	7	8	5	1469	561	906	0
8	6	7	8	5	1000	959	0	1
5	6	7	8	5	2135	841	0	0
8	6	7	8	5	1446	853	0	1
6	6	7	8	5	1962	508	614	1
8	6	7	8	5	2410	674	0	0
5	6	7	8	5	1773	613	0	0
5	6	7	8	5	2722	900	0	0
5	6	7	8	5	1761	573	0	0
5	6	7	8	5	1180	744	0	0
8	6	7	8	5	1732	879	0	1
6	6	7	8	5	2267	933	796	1
7	6	7	8	5	2224	515	736	0
10	12	9	10	11	1745	969	675	0
10	12	9	10	11	1617	969	524	0
12	12	9	10	11	2327	882	531	1
11	12	9	10	11	1904	694	597	-1
12	12	9	10	11	3465	730	566	1
11	12	9	10	11	2559	704	0	0
9	12	9	10	11	1487	851	589	0
9	12	9	10	11	2082	684	526	-1
11	12	9	10	11	2579	577	0	0
11	12	9	10	11	1265	629	0	0
9	12	9	10	11	1433	881	0	-1
11	12	9	10	11	1752	761	0	-1
9	12	9	10	11	1676	528	0	-1
12	12	9	10	11	2314	973	641	1
11	12	9	10	11	1768	805	0	0
10	12	9	10	11	1951	652	685	0
10	12	9	10	11	2022	761	0	0
12	12	9	10	11	2816	512	695	1
12	12	9	10	11	1563	536	677	1
9	12	9	10	11	1773	829	782	0
12	12	9	10	11	2134	827	775	1
9	12	9	10	11	1819	707	631	0
11	12	9	10	11	1510	794	0	-1
12	12	9	10	11	1486	708	695	1
9	12	9	10	11	1657	934	1170	0
12	12	9	10	11	2116	549	634	0
11	12	9	10	11	1776	557	0	0
11	12	9	10	11	2300	748	0	0
12	12	9	10	11	3438	704	928	0
12	12	9	10	11	2712	964	484	1
11	12	9	10	11	1933	812	0	0
12	12	9	10	11	1000	757	533	0
10	12	9	10	11	2035	880	0	1
9	12	9	10	11	1577	844	698	0
12	12	9	10	11	1402	975	613	0
12	12	9	10	11	1000	605	577	1
9	12	9	10	11	1540	529	704	-1
12	12	9	10	11	2355	714	587	1
11	12	9	10	11	2393	777	0	0
9	12	9	10	11	3021	596	543	0
10	12	9	10	11	1477	512	0	1
11	12	9	10	11	1996	779	0	0
10	12	9	10	11	1826	742	0	0
9	12	9	10	11	1491	607	598	0
10	12	9	10	11	1645	869	0	1
9	12	9	10	11	1000	503	591	-1
11	12	9	10	11	1756	714	0	0
10	12	9	10	11	1000	786	0	1
10	12	9	10	11	1548	779	0	1
11	12	9	10	11	1000	858	0	0
9	12	9	10	11	1260	736	729	0
12	12	9	10	11	1447	665	594	1
11	12	9	10	11	1946	733	0	0
10	12	9	10	11	1928	530	0	1
10	12	9	10	11	1744	740	0	1
11	12	9	10	11	2628	712	0	0
11	12	9	10	11	2185	829	0	0
12	12	9	10	11	1222	782	649	1
9	12	9	10	11	1840	895	918	0
9	12	9	10	11	3211	677	483	0
11	12	9	10	11	1659	851	0	-1
12	12	9	10	11	1550	955	563	1
10	12	9	10	11	1989	1000	0	1
9	12	9	10	11	1573	749	576	0
10	12	9	10	11	1823	915	0	1
10	12	9	10	11	2225	648	0	1
12	12	9	10	11	1948	615	863	1
10	12	9	10	11	2415	912	0	0
10	12	9	10	11	1995	849	0	1
11	12	9	10	11	2810	687	0	0
12	12	9	10	11	1196	657	634	1
11	12	9	10	11	3256	514	0	-1
9	12	9	10	11	2498	649	560	0
10	12	9	10	11	2000	670	0	0
9	12	9	10	11	1629	643	716	0
9	12	9	10	11	2328	683	532	0
10	12	9	10	11	1876	528	0	1
10	12	9	10	11	2969	915	0	1
12	12	9	10	11	1279	840	663	1
9	12	9	10	11	1783	608	617	0
13	14	13	16	15	2632	839	399	0
16	14	13	16	15	2031	803	462	0
16	14	13	16	15	2184	996	0	1
15	14	13	16	15	2136	933	656	-1
16	14	13	16	15	1658	846	0	1
13	14	13	16	15	2253	754	552	-1
13	14	13	16	15	1807	770	794	0
15	14	13	16	15	2137	540	794	-1
16	14	13	16	15	1510	576	0	0
13	14	13	16	15	1803	761	512	0
16	14	13	16	15	2502	509	0	1
15	14	13	16	15	1681	952	0	0
14	14	13	16	15	1722	746	558	1
15	14	13	16	15	1771	995	0	-1
16	14	13	16	15	2547	569	0	1
