3	2	3	4	1	1418	533	460	0
4	2	3	4	1	1485	932	426	0
3	2	3	4	1	2365	979	530	0
3	2	3	4	1	2293	590	513	0
1	2	3	4	1	2907	916	732	-1
1	2	3	4	1	2507	608	0	0
3	2	3	4	1	2442	867	440	-1
4	2	3	4	1	1880	843	493	0
3	2	3	4	1	1834	606	0	-1
3	2	3	4	1	1427	836	406	0
2	2	3	4	1	1585	784	598	1
2	2	3	4	1	3243	512	430	1
4	2	3	4	1	2936	701	571	0
4	2	3	4	1	1723	693	489	1
2	2	3	4	1	2247	904	539	1
3	2	3	4	1	2413	681	1002	-1
3	2	3	4	1	2374	696	0	-1
2	2	3	4	1	1567	785	424	1
3	2	3	4	1	2592	739	449	0
3	2	3	4	1	2668	993	447	0
1	2	3	4	1	2114	525	0	0
4	2	3	4	1	2581	619	430	1
1	2	3	4	1	2599	752	0	0
1	2	3	4	1	2086	750	0	0
1	2	3	4	1	1497	630	0	0
3	2	3	4	1	2190	777	790	0
3	2	3	4	1	2642	710	502	-1
3	2	3	4	1	1238	778	665	0
1	2	3	4	1	2435	935	0	0
1	2	3	4	1	2275	822	0	0
2	2	3	4	1	1898	613	362	1
4	2	3	4	1	1268	852	502	1
2	2	3	4	1	2203	554	512	1
1	2	3	4	1	2089	838	0	-1
2	2	3	4	1	2229	873	539	1
1	2	3	4	1	1544	732	0	0
2	2	3	4	1	2048	633	426	1
3	2	3	4	1	2184	652	1270	0
4	2	3	4	1	1720	553	435	0
1	2	3	4	1	2583	913	0	0
3	2	3	4	1	1668	750	397	-1
3	2	3	4	1	2211	535	406	0
4	2	3	4	1	1286	934	358	0
2	2	3	4	1	1300	825	418	1
1	2	3	4	1	2898	908	0	0
4	2	3	4	1	1000	832	438	0
2	2	3	4	1	2180	722	416	1
1	2	3	4	1	1623	952	0	0
1	2	3	4	1	1551	998	0	-1
2	2	3	4	1	2332	509	409	1
1	2	3	4	1	2422	514	0	0
2	2	3	4	1	2087	599	452	0
3	2	3	4	1	1819	623	525	0
4	2	3	4	1	3179	775	439	0
4	2	3	4	1	1874	505	426	0
2	2	3	4	1	1755	792	369	1
4	2	3	4	1	1513	768	432	0
2	2	3	4	1	1979	798	347	0
3	2	3	4	1	1856	953	571	0
4	2	3	4	1	2527	862	366	0
1	2	3	4	1	1439	513	337	0
1	2	3	4	1	2767	831	0	0
1	2	3	4	1	2640	811	0	0
4	2	3	4	1	1212	788	434	0
2	2	3	4	1	1820	959	466	0
2	2	3	4	1	2209	914	420	1
4	2	3	4	1	1207	790	546	1
2	2	3	4	1	2587	505	473	1
3	2	3	4	1	2256	576	623	0
4	2	3	4	1	1832	802	374	0
4	2	3	4	1	1985	552	454	0
1	2	3	4	1	2649	570	399	-1
2	2	3	4	1	1510	673	386	0
4	2	3	4	1	2336	703	427	0
1	2	3	4	1	1573	576	0	0
2	2	3	4	1	2958	811	387	1
3	2	3	4	1	2521	964	435	0
4	2	3	4	1	1349	911	508	0
4	2	3	4	1	2566	551	518	0
2	2	3	4	1	2053	620	526	1
7	6	5	8	7	1254	750	667	-1
7	6	5	8	7	2818	750	0	0
7	6	5	8	7	1000	975	0	0
8	6	5	8	7	2511	635	443	0
6	6	5	8	7	2071	555	541	1
8	6	5	8	7	3367	680	472	0
5	6	5	8	7	2306	677	569	0
6	6	5	8	7	2403	579	460	1
5	6	5	8	7	2925	603	514	0
6	6	5	8	7	2151	537	479	1
