1	2	1	4	3	2083	966	770	0
2	2	1	4	3	2446	594	680	1
1	2	1	4	3	1486	822	0	-1
4	2	1	4	3	2247	665	0	1
3	2	1	4	3	1649	608	1250	-1
4	2	1	4	3	2144	875	0	1
2	2	1	4	3	1617	717	627	1
4	2	1	4	3	2135	676	0	1
3	2	1	4	3	2307	506	0	0
1	2	1	4	3	1996	740	468	0
4	2	1	4	3	2185	825	0	1
1	2	1	4	3	2031	662	686	0
1	2	1	4	3	1929	513	751	0
1	2	1	4	3	1430	771	596	0
2	2	1	4	3	2687	721	477	1
1	2	1	4	3	1840	516	770	0
3	2	1	4	3	2428	660	0	-1
4	2	1	4	3	2328	620	0	1
2	2	1	4	3	2137	942	647	1
1	2	1	4	3	1000	860	597	0
3	2	1	4	3	1000	877	0	0
3	2	1	4	3	1918	749	0	-1
4	2	1	4	3	1498	576	0	1
4	2	1	4	3	1633	501	0	1
2	2	1	4	3	1876	530	539	0
1	2	1	4	3	1800	725	619	0
3	2	1	4	3	1260	691	0	0
2	2	1	4	3	2178	617	619	1
2	2	1	4	3	1652	671	513	1
3	2	1	4	3	1745	608	0	-1
2	2	1	4	3	1801	608	459	1
4	2	1	4	3	1259	898	0	0
1	2	1	4	3	1616	552	674	0
4	2	1	4	3	3045	779	0	1
1	2	1	4	3	2547	941	740	-1
1	2	1	4	3	2816	620	519	0
4	2	1	4	3	2225	503	0	1
4	2	1	4	3	1681	686	0	1
4	2	1	4	3	1982	751	0	0
4	2	1	4	3	1530	788	0	1
4	2	1	4	3	1000	842	0	1
1	2	1	4	3	2628	905	333	-1
3	2	1	4	3	1727	642	0	0
3	2	1	4	3	1513	893	0	0
2	2	1	4	3	1780	540	1239	1
3	2	1	4	3	2969	668	0	0
4	2	1	4	3	2241	628	0	1
2	2	1	4	3	1584	888	747	1
3	2	1	4	3	2075	854	0	0
3	2	1	4	3	2810	542	0	0
3	2	1	4	3	2253	779	0	0
3	2	1	4	3	2235	743	0	0
2	2	1	4	3	2369	685	554	0
3	2	1	4	3	1510	749	0	0
2	2	1	4	3	3444	917	595	0
3	2	1	4	3	1202	999	0	0
2	2	1	4	3	1928	851	1128	1
2	2	1	4	3	2712	612	1221	1
1	2	1	4	3	1835	534	679	0
1	2	1	4	3	3087	776	619	0
4	2	1	4	3	2184	892	0	0
3	2	1	4	3	2579	571	0	0
4	2	1	4	3	1873	531	0	1
1	2	1	4	3	1658	894	955	0
2	2	1	4	3	1821	726	726	1
1	2	1	4	3	2355	998	847	0
1	2	1	4	3	1774	961	446	-1
2	2	1	4	3	2493	929	609	1
4	2	1	4	3	2164	640	0	1
3	2	1	4	3	1368	612	0	-1
1	2	1	4	3	2284	772	620	0
4	2	1	4	3	1000	811	0	0
1	2	1	4	3	5000	903	483	0
3	2	1	4	3	1486	747	446	-1
3	2	1	4	3	2525	678	0	0
2	2	1	4	3	2314	628	605	1
4	2	1	4	3	1962	533	0	1
2	2	1	4	3	1823	628	532	0
2	2	1	4	3	2071	789	567	1
2	2	1	4	3	1711	862	672	1
7	6	7	8	5	1813	563	1182	0
7	6	7	8	5	2330	959	948	0
8	6	7	8	5	1477	787	985	0
6	6	7	8	5	1659	522	1059	0
7	6	7	8	5	1573	670	0	-1
7	6	7	8	5	1744	799	448	-1
8	6	7	8	5	1211	739	0	1
8	6	7	8	5	1834	631	0	1
6	6	7	8	5	2158	766	508	1
8	6	7	8	5	1712	625	0	1
7	6	7	8	5	2434	937	1079	0
7	6	7	8	5	1525	594	883	0
8	6	7	8	5	1755	966	0	1
5	6	7	8	5	2090	725	672	-1
8	6	7	8	5	3073	780	0	1
6	6	7	8	5	1564	738	1231	1
7	6	7	8	5	1815	621	1112	0
5	6	7	8	5	2084	792	0	-1
6	6	7	8	5	1180	985	744	1
5	6	7	8	5	1000	921	0	0
5	6	7	8	5	1000	587	0	0
7	6	7	8	5	2327	641	784	0
8	6	7	8	5	2186	922	0	1
6	6	7	8	5	2415	671	1011	0
8	6	7	8	5	1904	976	0	1
8	6	7	8	5	1892	564	0	0
6	6	7	8	5	2047	783	749	1
6	6	7	8	5	1809	583	1133	1
6	6	7	8	5	1773	985	597	1
5	6	7	8	5	1773	516	0	0
7	6	7	8	5	2136	859	591	-1
6	6	7	8	5	2411	512	806	1
6	6	7	8	5	1254	689	767	1
6	6	7	8	5	2116	817	1070	1
8	6	7	8	5	3465	540	0	1
8	6	7	8	5	2439	543	0	1
5	6	7	8	5	1279	886	0	0
7	6	7	8	5	2336	739	603	0
7	6	7	8	5	1832	790	969	0
5	6	7	8	5	1838	706	0	-1
5	6	7	8	5	2200	747	0	0
5	6	7	8	5	1929	654	0	0
5	6	7	8	5	2722	937	0	0
6	6	7	8	5	1447	934	739	1
6	6	7	8	5	2394	634	588	0
7	6	7	8	5	3396	543	1411	0
8	6	7	8	5	3088	854	0	1
5	6	7	8	5	2757	520	0	0
8	6	7	8	5	1306	828	0	1
6	6	7	8	5	2000	801	795	1
8	6	7	8	5	1753	790	0	0
7	6	7	8	5	2023	993	556	0
7	6	7	8	5	1671	1000	575	-1
7	6	7	8	5	2518	940	423	0
7	6	7	8	5	1949	650	518	0
6	6	7	8	5	2480	947	472	1
5	6	7	8	5	1783	768	0	0
5	6	7	8	5	2200	672	0	0
6	6	7	8	5	2224	537	374	1
8	6	7	8	5	2559	736	0	1
7	6	7	8	5	2125	860	725	0
8	6	7	8	5	1577	679	0	0
5	6	7	8	5	2606	512	0	0
5	6	7	8	5	1305	791	0	0
8	6	7	8	5	2103	915	0	1
5	6	7	8	5	1000	611	0	0
5	6	7	8	5	2134	572	0	0
8	6	7	8	5	1676	716	0	1
5	6	7	8	5	2308	725	0	0
7	6	7	8	5	1732	976	570	-1
7	6	7	8	5	1563	679	889	0
6	6	7	8	5	1933	671	491	0
6	6	7	8	5	1761	805	860	1
6	6	7	8	5	1925	792	921	1
8	6	7	8	5	2964	958	0	0
5	6	7	8	5	1486	608	0	0
6	6	7	8	5	2314	872	949	1
5	6	7	8	5	1265	926	0	-1
8	6	7	8	5	1935	948	0	1
7	6	7	8	5	1448	552	521	0
9	12	9	10	11	1418	915	464	0
