4	4	3	2	1	2075	817	1139	1
4	4	3	2	1	2209	915	621	1
3	4	3	2	1	1000	873	505	0
1	4	3	2	1	2178	710	698	-1
1	4	3	2	1	1915	546	724	-1
4	4	3	2	1	2415	902	714	1
1	4	3	2	1	1306	958	0	0
2	4	3	2	1	1563	967	897	0
2	4	3	2	1	2964	557	0	1
4	4	3	2	1	1904	886	563	1
2	4	3	2	1	1518	632	0	1
1	4	3	2	1	2235	571	0	-1
2	4	3	2	1	2129	980	0	1
3	4	3	2	1	2223	980	626	-1
3	4	3	2	1	2200	947	841	0
1	4	3	2	1	1000	907	0	0
2	4	3	2	1	1962	855	0	1
4	4	3	2	1	1800	976	704	1
2	4	3	2	1	2308	929	0	1
3	4	3	2	1	1433	514	616	0
4	4	3	2	1	2394	899	514	0
1	4	3	2	1	1946	856	0	0
4	4	3	2	1	2336	994	531	1
1	4	3	2	1	2172	868	0	0
1	4	3	2	1	2158	616	0	0
3	4	3	2	1	1759	502	701	-1
3	4	3	2	1	1747	762	0	-1
2	4	3	2	1	1525	516	0	0
3	4	3	2	1	2200	883	930	0
1	4	3	2	1	2125	910	0	0
2	4	3	2	1	3457	754	0	1
2	4	3	2	1	1803	926	0	1
1	4	3	2	1	1469	919	0	0
3	4	3	2	1	1000	622	0	-1
3	4	3	2	1	1617	710	1347	0
4	4	3	2	1	1923	753	783	1
4	4	3	2	1	2186	942	495	1
2	4	3	2	1	2559	764	0	0
3	4	3	2	1	2369	936	0	-1
2	4	3	2	1	2394	614	0	1
4	4	3	2	1	1439	679	542	1
3	4	3	2	1	1838	649	1278	0
2	4	3	2	1	1418	621	0	1
1	4	3	2	1	1160	659	0	0
4	4	3	2	1	1305	878	637	1
2	4	3	2	1	1486	943	0	1
2	4	3	2	1	1765	602	0	0
1	4	3	2	1	2410	970	0	0
2	4	3	2	1	1951	939	0	0
3	4	3	2	1	1559	558	680	0
4	4	3	2	1	2475	794	565	1
3	4	3	2	1	2327	996	625	0
4	4	3	2	1	1989	891	919	1
4	4	3	2	1	2103	594	446	0
3	4	3	2	1	2434	992	407	0
4	4	3	2	1	1222	708	483	1
2	4	3	2	1	1816	666	0	1
1	4	3	2	1	1462	608	0	-1
3	4	3	2	1	1510	753	583	0
1	4	3	2	1	1755	750	0	0
3	4	3	2	1	2300	846	706	0
3	4	3	2	1	2022	993	559	0
3	4	3	2	1	1430	579	697	-1
2	4	3	2	1	2085	694	0	1
1	4	3	2	1	1711	651	0	0
4	4	3	2	1	2353	688	512	0
1	4	3	2	1	1260	771	0	0
4	4	3	2	1	1776	922	408	0
