2	4	3	2	1	2251	782	1070	0
3	4	3	2	1	1988	883	914	0
1	4	3	2	1	2324	962	508	-1
4	4	3	2	1	1743	914	739	1
1	4	3	2	1	2039	832	0	-1
2	4	3	2	1	1573	910	608	0
4	4	3	2	1	1246	880	605	1
3	4	3	2	1	2671	662	663	0
3	4	3	2	1	1510	891	569	0
2	4	3	2	1	2065	935	737	0
1	4	3	2	1	2243	828	0	0
4	4	3	2	1	1861	788	563	0
1	4	3	2	1	1474	864	0	0
3	4	3	2	1	2151	543	530	0
4	4	3	2	1	1610	554	487	1
2	4	3	2	1	1212	735	501	1
2	4	3	2	1	1286	960	483	0
2	4	3	2	1	2374	521	496	0
1	4	3	2	1	1478	615	0	0
4	4	3	2	1	2678	851	402	1
3	4	3	2	1	2305	710	531	0
4	4	3	2	1	1386	709	542	1
2	4	3	2	1	2121	706	520	0
2	4	3	2	1	2040	961	605	0
1	4	3	2	1	1439	547	0	0
1	4	3	2	1	1755	763	673	-1
1	4	3	2	1	2202	580	0	-1
1	4	3	2	1	2295	841	990	-1
3	4	3	2	1	1485	870	580	-1
4	4	3	2	1	3219	927	610	1
4	4	3	2	1	2572	724	524	1
1	4	3	2	1	2140	728	573	-1
2	4	3	2	1	2822	752	484	0
4	4	3	2	1	1600	634	473	0
3	4	3	2	1	1874	938	484	0
2	4	3	2	1	1539	816	433	1
3	4	3	2	1	1851	779	491	0
2	4	3	2	1	1782	905	413	0
3	4	3	2	1	1874	644	479	-1
2	4	3	2	1	2527	615	476	0
4	4	3	2	1	1638	854	509	0
1	4	3	2	1	1985	997	460	-1
3	4	3	2	1	2592	877	516	-1
2	4	3	2	1	1871	573	472	0
1	4	3	2	1	3539	791	0	0
1	4	3	2	1	1576	989	885	-1
3	4	3	2	1	2420	685	0	-1
3	4	3	2	1	2298	933	0	-1
1	4	3	2	1	1979	853	0	0
3	4	3	2	1	2572	547	0	-1
3	4	3	2	1	1504	541	0	-1
3	4	3	2	1	1779	512	0	-1
1	4	3	2	1	1000	904	0	-1
4	4	3	2	1	2180	898	545	1
2	4	3	2	1	1720	721	501	0
2	4	3	2	1	2009	805	552	0
4	4	3	2	1	1892	631	472	1
4	4	3	2	1	2649	768	596	1
2	4	3	2	1	1330	510	540	1
2	4	3	2	1	2587	657	518	0
3	4	3	2	1	2276	750	0	0
2	4	3	2	1	1469	615	683	0
1	4	3	2	1	1960	941	0	0
2	4	3	2	1	2355	967	554	1
3	4	3	2	1	2599	699	0	-1
4	4	3	2	1	3460	914	647	1
3	4	3	2	1	1522	525	0	-1
1	4	3	2	1	1502	567	0	0
3	4	3	2	1	2422	994	0	-1
4	4	3	2	1	1733	695	623	1
4	4	3	2	1	1000	985	499	1
4	4	3	2	1	1268	557	421	1
4	4	3	2	1	1989	867	403	1
1	4	3	2	1	2403	745	0	0
4	4	3	2	1	2583	617	583	1
1	4	3	2	1	2147	753	0	0
4	4	3	2	1	2354	717	486	0
2	4	3	2	1	1770	920	570	0
3	4	3	2	1	2247	677	0	-1
1	4	3	2	1	1614	899	661	-1
5	8	5	6	7	2107	856	710	0
5	8	5	6	7	1710	976	818	0
7	8	5	6	7	3107	772	698	-1
7	8	5	6	7	2074	588	0	0
8	8	5	6	7	1636	628	702	1
7	8	5	6	7	1823	990	558	-1
6	8	5	6	7	1480	836	695	0
5	8	5	6	7	1611	772	613	0
7	8	5	6	7	2564	678	0	-1
5	8	5	6	7	1379	839	498	0
5	8	5	6	7	1400	730	570	0
6	8	5	6	7	1510	573	521	0
8	8	5	6	7	1528	542	680	1
7	8	5	6	7	2173	931	0	0
5	8	5	6	7	3147	561	538	-1
6	8	5	6	7	1967	608	557	0
8	8	5	6	7	1526	936	666	1
7	8	5	6	7	2211	932	0	0
6	8	5	6	7	1792	500	532	0
8	8	5	6	7	2020	758	641	1
6	8	5	6	7	1841	800	565	0
7	8	5	6	7	1427	805	0	0
6	8	5	6	7	2767	689	516	0
6	8	5	6	7	2936	611	517	0
7	8	5	6	7	2958	727	0	0
7	8	5	6	7	1666	857	0	-1
8	8	5	6	7	2898	732	596	1
5	8	5	6	7	2442	628	532	-1
8	8	5	6	7	2209	529	638	1
7	8	5	6	7	2365	718	0	0
8	8	5	6	7	1833	504	770	1
6	8	5	6	7	1503	523	497	1
8	8	5	6	7	2054	642	519	1
6	8	5	6	7	2566	814	472	0
6	8	5	6	7	2484	935	441	0
6	8	5	6	7	1368	977	412	0
6	8	5	6	7	3024	730	431	1
5	8	5	6	7	1205	844	0	-1
8	8	5	6	7	1544	509	715	0
6	8	5	6	7	3367	874	495	0
8	8	5	6	7	2293	921	590	1
7	8	5	6	7	2413	912	495	-1
7	8	5	6	7	2336	709	0	-1
8	8	5	6	7	1342	772	554	1
8	8	5	6	7	2173	601	523	1
8	8	5	6	7	1922	855	500	0
8	8	5	6	7	1782	823	471	1
6	8	5	6	7	1575	963	524	0
7	8	5	6	7	3435	943	471	0
6	8	5	6	7	2255	512	539	0
5	8	5	6	7	2260	530	0	0
5	8	5	6	7	2521	601	0	-1
5	8	5	6	7	1758	817	0	-1
7	8	5	6	7	2232	734	0	0
8	8	5	6	7	1736	726	679	1
8	8	5	6	7	1500	664	480	0
7	8	5	6	7	1556	648	0	0
7	8	5	6	7	3094	954	0	0
8	8	5	6	7	1669	944	544	1
5	8	5	6	7	1811	940	0	-1
5	8	5	6	7	1382	904	0	-1
8	8	5	6	7	1615	898	665	1
5	8	5	6	7	2734	765	0	-1
5	8	5	6	7	2926	665	0	-1
6	8	5	6	7	2185	770	566	1
8	8	5	6	7	5000	790	579	1
7	8	5	6	7	2460	780	0	0
5	8	5	6	7	1551	798	0	-1
6	8	5	6	7	1820	914	492	0
